ModulationOrder,SNR,PilotLength,PilotSpacing,SymbolRate,PhaseNoise,BER,CBER
4,40,2,256,10000000,20,0.215033568,0.128981178
4,40,2,256,10000000,25,0.402753357,0.309612772
4,40,2,256,10000000,30,0.487192295,0.45397918
4,40,2,256,30000000,0,0,0
4,40,2,256,30000000,5,0,0
4,40,2,256,30000000,10,0.004425751,0
4,40,2,256,30000000,15,0.07519781,0.001473585
4,40,2,256,30000000,20,0.211626838,0.044727062
4,40,2,256,30000000,25,0.394915881,0.182349944
4,40,2,256,30000000,30,0.50184323,0.358600743
4,40,2,256,100000000,0,0,0
4,40,2,256,100000000,5,0,0
4,40,2,256,100000000,10,0.006249001,0
4,40,2,256,100000000,15,0.091831841,0
4,40,2,256,100000000,20,0.192595109,0.005894341
4,40,2,256,100000000,25,0.398402534,0.064428149
4,40,2,256,100000000,30,0.523402534,0.203304827
4,40,2,256,300000000,0,0,0
4,40,2,256,300000000,5,0,0
4,40,2,256,300000000,10,0.005724504,0
4,40,2,256,300000000,15,0.10608316,0
4,40,2,256,300000000,20,0.219434343,0
4,40,2,256,300000000,25,0.45288523,0.00817715
4,40,2,256,300000000,30,0.488006514,0.074433544
4,40,2,256,1000000000,0,0,0
4,40,2,256,1000000000,5,0,0
4,40,2,256,1000000000,10,0,0
4,40,2,256,1000000000,15,0.018682065,0
4,40,2,256,1000000000,20,0.156105139,0
4,40,2,256,1000000000,25,0.467890825,0
4,40,2,256,1000000000,30,0.480808424,0.000989051
4,40,2,256,10000000000,0,0,0
4,40,2,256,10000000000,5,0,0
4,40,2,256,10000000000,10,0,0
4,40,2,256,10000000000,15,0,0
4,40,2,256,10000000000,20,0,0
4,40,2,256,10000000000,25,0.0476043,0
4,40,2,256,10000000000,30,0.092775935,0
4,40,2,256,30000000000,0,0,0
4,40,2,256,30000000000,5,0,0
4,40,2,256,30000000000,10,0,0
4,40,2,256,30000000000,15,0,0
4,40,2,256,30000000000,20,0,0
4,40,2,256,30000000000,25,0.04894801,0
4,40,2,256,30000000000,30,0.258097227,0
4,40,2,512,1000000,0,0,0
4,40,2,512,1000000,5,0,0.000169404
4,40,2,512,1000000,10,0.004803093,0.021618901
4,40,2,512,1000000,15,0.072091239,0.124476842
4,40,2,512,1000000,20,0.212666414,0.27044304
4,40,2,512,1000000,25,0.393315529,0.454345703
4,40,2,512,1000000,30,0.496063855,0.494853117
4,40,2,512,10000000,0,0,0
4,40,2,512,10000000,5,0,0
4,40,2,512,10000000,10,0.004907725,0.003662109
4,40,2,512,10000000,15,0.082524514,0.076550542
4,40,2,512,10000000,20,0.214788943,0.204569914
4,40,2,512,10000000,25,0.393220863,0.374382175
4,40,2,512,10000000,30,0.498046875,0.471594986
4,40,2,512,30000000,0,0,0
4,40,2,512,30000000,5,0,0
4,40,2,512,30000000,10,0.004449338,0
4,40,2,512,30000000,15,0.076117068,0.012441207
4,40,2,512,30000000,20,0.212457151,0.110720265
4,40,2,512,30000000,25,0.390022122,0.260124362
4,40,2,512,30000000,30,0.505032286,0.417525311
4,40,2,512,100000000,0,0,0
4,40,2,512,100000000,5,0,0
4,40,2,512,100000000,10,0.007568359,0
4,40,2,512,100000000,15,0.086550343,0.000443439
4,40,2,512,100000000,20,0.16924426,0.027194276
4,40,2,512,100000000,25,0.410958426,0.11330118
4,40,2,512,100000000,30,0.512356505,0.295360332
4,40,2,512,300000000,0,0,0
4,40,2,512,300000000,5,0,0
4,40,2,512,300000000,10,0.014234893,0
4,40,2,512,300000000,15,0.084283323,0
4,40,2,512,300000000,20,0.246512277,0.000807159
4,40,2,512,300000000,25,0.395014549,0.032749721
4,40,2,512,300000000,30,0.46383231,0.152622768
4,40,2,512,1000000000,0,0,0
4,40,2,512,1000000000,5,0,0
4,40,2,512,1000000000,10,0,0
4,40,2,512,1000000000,15,0,0
4,40,2,512,1000000000,20,0.350575973,0
4,40,2,512,1000000000,25,0.498784279,0.000209263
4,40,2,512,1000000000,30,0.559590242,0.020348374
4,40,2,512,10000000000,0,0,0
4,40,2,512,10000000000,5,0,0
4,40,2,512,10000000000,10,0,0
4,40,2,512,10000000000,15,0,0
4,40,2,512,10000000000,20,0.025888871,0
4,40,2,512,10000000000,25,0.066117267,0
4,40,2,512,10000000000,30,0.262745137,0
4,40,2,512,30000000000,0,0,0
4,40,2,512,30000000000,5,0,0
4,40,2,512,30000000000,10,0,0
4,40,2,512,30000000000,15,0,0
4,40,2,512,30000000000,20,0,0
4,40,2,512,30000000000,25,0.014294683,0
4,40,2,512,30000000000,30,0.018624442,0
4,40,2,1024,1000000,0,0,0
4,40,2,1024,1000000,5,0,4.48E-05
4,40,2,1024,1000000,10,0.004444356,0.016915458
4,40,2,1024,1000000,15,0.071149554,0.116674306
4,40,2,1024,1000000,20,0.213483538,0.292530293
4,40,2,1024,1000000,25,0.391785914,0.458720305
4,40,2,1024,1000000,30,0.496945751,0.498146524
4,40,2,1024,10000000,0,0,0
4,40,2,1024,10000000,5,0,0
4,40,2,1024,10000000,10,0.004648637,0.01080696
4,40,2,1024,10000000,15,0.07427854,0.103391063
4,40,2,1024,10000000,20,0.206936583,0.252042809
4,40,2,1024,10000000,25,0.407082071,0.439492985
4,40,2,1024,10000000,30,0.492481465,0.482446787
4,40,2,1024,30000000,0,0,0
4,40,2,1024,30000000,5,0,0
4,40,2,1024,30000000,10,0.00684092,0.001868423
4,40,2,1024,30000000,15,0.078120018,0.051857462
4,40,2,1024,30000000,20,0.204295879,0.17478974
4,40,2,1024,30000000,25,0.397316446,0.330805564
4,40,2,1024,30000000,30,0.497169962,0.470902423
4,40,2,1024,100000000,0,0,0
4,40,2,1024,100000000,5,0,0
4,40,2,1024,100000000,10,0.002565968,0
4,40,2,1024,100000000,15,0.091687261,0.007384008
4,40,2,1024,100000000,20,0.205043248,0.074856505
4,40,2,1024,100000000,25,0.424361248,0.197036432
4,40,2,1024,100000000,30,0.48081254,0.385846819
4,40,2,1024,300000000,0,0,0
4,40,2,1024,300000000,5,0,0
4,40,2,1024,300000000,10,9.47E-05,0
4,40,2,1024,300000000,15,0.09893176,0
4,40,2,1024,300000000,20,0.293646365,0.009307239
4,40,2,1024,300000000,25,0.343819754,0.089420241
4,40,2,1024,300000000,30,0.555713887,0.236113879
4,40,2,1024,1000000000,0,0,0
4,40,2,1024,1000000000,5,0,0
4,40,2,1024,1000000000,10,0,0
4,40,2,1024,1000000000,15,0.004095584,0
4,40,2,1024,1000000000,20,0.165323063,0
4,40,2,1024,1000000000,25,0.417619978,0.005684989
4,40,2,1024,1000000000,30,0.482287349,0.102912747
4,40,2,1024,10000000000,0,0,0
4,40,2,1024,10000000000,5,0,0
4,40,2,1024,10000000000,10,0,0
4,40,2,1024,10000000000,15,0,0
4,40,2,1024,10000000000,20,0,0
4,40,2,1024,10000000000,25,0.021633849,0
4,40,2,1024,10000000000,30,0.238450654,0
4,40,2,1024,30000000000,0,0,0
4,40,2,1024,30000000000,5,0,0
4,40,2,1024,30000000000,10,0,0
4,40,2,1024,30000000000,15,0,0
4,40,2,1024,30000000000,20,0,0
4,40,2,1024,30000000000,25,0.030432876,0
4,40,2,1024,30000000000,30,0.082235531,0
4,40,8,16,1000000,0,0,0
4,40,8,16,1000000,5,1.00E-05,0
4,40,8,16,1000000,10,0.00409,0.000215
4,40,8,16,1000000,15,0.073895,0.02237
4,40,8,16,1000000,20,0.21003,0.129385
4,40,8,16,1000000,25,0.39635,0.31183
4,40,8,16,1000000,30,0.497175,0.46481
4,40,8,16,10000000,0,0,0
4,40,8,16,10000000,5,0,0
4,40,8,16,10000000,10,0.003785,0
4,40,8,16,10000000,15,0.07259,0
4,40,8,16,10000000,20,0.21848,0.00367
4,40,8,16,10000000,25,0.40009,0.061205
4,40,8,16,10000000,30,0.49302,0.21537
4,40,8,16,30000000,0,0,0
4,40,8,16,30000000,5,0,0
4,40,8,16,30000000,10,0.00863,0
4,40,8,16,30000000,15,0.08746,0
4,40,8,16,30000000,20,0.20249,1.50E-05
4,40,8,16,30000000,25,0.392865,0.0056
4,40,8,16,30000000,30,0.5012,0.075215
4,40,8,16,100000000,0,0,0
4,40,8,16,100000000,5,0,0
4,40,8,16,100000000,10,0.00613,0
4,40,8,16,100000000,15,0.080865,0
4,40,8,16,100000000,20,0.20466,0
4,40,8,16,100000000,25,0.42722,0
4,40,8,16,100000000,30,0.489375,0.00068
4,40,8,16,300000000,0,0,0
4,40,8,16,300000000,5,0,0
4,40,8,16,300000000,10,0.00629,0
4,40,8,16,300000000,15,0.082785,0
4,40,8,16,300000000,20,0.27461,0
4,40,8,16,300000000,25,0.39921,0
4,40,8,16,300000000,30,0.53082,0
4,40,8,16,1000000000,0,0,0
4,40,8,16,1000000000,5,0,0
4,40,8,16,1000000000,10,0,0
4,40,8,16,1000000000,15,0.007045,0
4,40,8,16,1000000000,20,0.1594,0
4,40,8,16,1000000000,25,0.45062,0
4,40,8,16,1000000000,30,0.47986,0
4,40,8,16,10000000000,0,0,0
4,40,8,16,10000000000,5,0,0
4,40,8,16,10000000000,10,0,0
4,40,8,16,10000000000,15,0,0
4,40,8,16,10000000000,20,0.06803,0
4,40,8,16,10000000000,25,0.11996,0
4,40,8,16,10000000000,30,0.323945,0
4,40,8,16,30000000000,0,0,0
4,40,8,16,30000000000,5,0,0
4,40,8,16,30000000000,10,0,0
4,40,8,16,30000000000,15,0,0
4,40,8,16,30000000000,20,0,0
4,40,8,16,30000000000,25,0.136025,0
4,40,8,16,30000000000,30,0.11328,0
4,40,8,64,1000000,0,0,0
4,40,8,64,1000000,5,0,5.00E-06
4,40,8,64,1000000,10,0.005133357,0.009132078
4,40,8,64,1000000,15,0.070702375,0.079254639
4,40,8,64,1000000,20,0.216325776,0.227682142
4,40,8,64,1000000,25,0.392434421,0.414022513
4,40,8,64,1000000,30,0.49540647,0.488573656
4,40,8,64,10000000,0,0,0
4,40,8,64,10000000,5,2.00E-05,0
4,40,8,64,10000000,10,0.004458573,0
4,40,8,64,10000000,15,0.079539547,0.000989683
4,40,8,64,10000000,20,0.212791907,0.038987524
4,40,8,64,10000000,25,0.411138436,0.164947217
4,40,8,64,10000000,30,0.500289907,0.352202295
4,40,8,64,30000000,0,0,0
4,40,8,64,30000000,5,0,0
4,40,8,64,30000000,10,0.004028711,0
4,40,8,64,30000000,15,0.09303023,0
4,40,8,64,30000000,20,0.202015355,0.003128999
4,40,8,64,30000000,25,0.383222369,0.061360365
4,40,8,64,30000000,30,0.508182382,0.213366723
4,40,8,64,100000000,0,0,0
4,40,8,64,100000000,5,0,0
4,40,8,64,100000000,10,0,0
4,40,8,64,100000000,15,0.08556262,0
4,40,8,64,100000000,20,0.206618882,0
4,40,8,64,100000000,25,0.396623081,0.004388596
4,40,8,64,100000000,30,0.487064139,0.057806502
4,40,8,64,300000000,0,0,0
4,40,8,64,300000000,5,0,0
4,40,8,64,300000000,10,0.00234425,0
4,40,8,64,300000000,15,0.071637076,0
4,40,8,64,300000000,20,0.208873161,0
4,40,8,64,300000000,25,0.378763796,0
4,40,8,64,300000000,30,0.481166027,0.000679782
4,40,8,64,1000000000,0,0,0
4,40,8,64,1000000000,5,0,0
4,40,8,64,1000000000,10,0,0
4,40,8,64,1000000000,15,0.082783509,0
4,40,8,64,1000000000,20,0.262540987,0
4,40,8,64,1000000000,25,0.387855886,0
4,40,8,64,1000000000,30,0.453434901,0
4,40,8,64,10000000000,0,0,0
4,40,8,64,10000000000,5,0,0
4,40,8,64,10000000000,10,0,0
4,40,8,64,10000000000,15,0,0
4,40,8,64,10000000000,20,0.014515355,0
4,40,8,64,10000000000,25,0.17521893,0
4,40,8,64,10000000000,30,0.374975008,0
4,40,8,64,30000000000,0,0,0
4,40,8,64,30000000000,5,0,0
4,40,8,64,30000000000,10,0,0
4,40,8,64,30000000000,15,0,0
4,40,8,64,30000000000,20,0,0
4,40,8,64,30000000000,25,0.061395353,0
4,40,8,64,30000000000,30,0.303997721,0
4,40,8,128,1000000,0,0,0
4,40,8,128,1000000,5,0,4.50E-05
4,40,8,128,1000000,10,0.004720468,0.01207341
4,40,8,128,1000000,15,0.07276015,0.10254156
4,40,8,128,1000000,20,0.216736933,0.256648617
4,40,8,128,1000000,25,0.395360454,0.437205283
4,40,8,128,1000000,30,0.496518342,0.496863012
4,40,8,128,10000000,0,0,0
4,40,8,128,10000000,5,0,0
4,40,8,128,10000000,10,0.005254955,2.50E-05
4,40,8,128,10000000,15,0.082905411,0.007213075
4,40,8,128,10000000,20,0.221607257,0.083474864
4,40,8,128,10000000,25,0.403887268,0.241598066
4,40,8,128,10000000,30,0.488955603,0.407413883
4,40,8,128,30000000,0,0,0
4,40,8,128,30000000,5,0,0
4,40,8,128,30000000,10,0.003196931,0
4,40,8,128,30000000,15,0.068888867,0.000174832
4,40,8,128,30000000,20,0.196181666,0.01965613
4,40,8,128,30000000,25,0.397888027,0.114689898
4,40,8,128,30000000,30,0.508127198,0.291210438
4,40,8,128,100000000,0,0,0
4,40,8,128,100000000,5,0,0
4,40,8,128,100000000,10,0.001433624,0
4,40,8,128,100000000,15,0.095972866,0
4,40,8,128,100000000,20,0.220713115,3.50E-05
4,40,8,128,100000000,25,0.393602142,0.022273617
4,40,8,128,100000000,30,0.478960198,0.125019981
4,40,8,128,300000000,0,0,0
4,40,8,128,300000000,5,0,0
4,40,8,128,300000000,10,0,0
4,40,8,128,300000000,15,0.095763067,0
4,40,8,128,300000000,20,0.213909647,0
4,40,8,128,300000000,25,0.420845988,0.000429588
4,40,8,128,300000000,30,0.483340993,0.017727981
4,40,8,128,1000000000,0,0,0
4,40,8,128,1000000000,5,0,0
4,40,8,128,1000000000,10,0,0
4,40,8,128,1000000000,15,0.032798513,0
4,40,8,128,1000000000,20,0.210762668,0
4,40,8,128,1000000000,25,0.328814338,0
4,40,8,128,1000000000,30,0.488615929,0
4,40,8,128,10000000000,0,0,0
4,40,8,128,10000000000,5,0,0
4,40,8,128,10000000000,10,0,0
4,40,8,128,10000000000,15,0,0
4,40,8,128,10000000000,20,0.02380215,0
4,40,8,128,10000000000,25,0.175601423,0
4,40,8,128,10000000000,30,0.365803828,0
4,40,8,128,30000000000,0,0,0
4,40,8,128,30000000000,5,0,0
4,40,8,128,30000000000,10,0,0
4,40,8,128,30000000000,15,0,0
4,40,8,128,30000000000,20,0,0
4,40,8,128,30000000000,25,0.082071212,0
4,40,8,128,30000000000,30,0.157808504,0
4,40,8,256,1000000,0,0,0
4,40,8,256,1000000,5,0,1.50E-05
4,40,8,256,1000000,10,0.004071092,0.014630954
4,40,8,256,1000000,15,0.070542279,0.111507952
4,40,8,256,1000000,20,0.211197251,0.274046915
4,40,8,256,1000000,25,0.396584279,0.44566716
4,40,8,256,1000000,30,0.495164642,0.502807305
4,40,8,256,10000000,0,0,0
4,40,8,256,10000000,5,0,0
4,40,8,256,10000000,10,0.007797514,0.000234775
4,40,8,256,10000000,15,0.077780331,0.0326037
4,40,8,256,10000000,20,0.215393223,0.13660386
4,40,8,256,10000000,25,0.39660426,0.329208959
4,40,8,256,10000000,30,0.498501439,0.458469869
4,40,8,256,30000000,0,0,0
4,40,8,256,30000000,5,0,0
4,40,8,256,30000000,10,0.006338915,0
4,40,8,256,30000000,15,0.068304428,0.003361773
4,40,8,256,30000000,20,0.183338995,0.053738411
4,40,8,256,30000000,25,0.426420636,0.181450807
4,40,8,256,30000000,30,0.514725863,0.376373681
4,40,8,256,100000000,0,0,0
4,40,8,256,100000000,5,0,0
4,40,8,256,100000000,10,0.001668398,0
4,40,8,256,100000000,15,0.069298473,0
4,40,8,256,100000000,20,0.207855459,0.009970428
4,40,8,256,100000000,25,0.382472826,0.065512108
4,40,8,256,100000000,30,0.47730179,0.208764586
4,40,8,256,300000000,0,0,0
4,40,8,256,300000000,5,0,0
4,40,8,256,300000000,10,0.000784247,0
4,40,8,256,300000000,15,0.056161085,0
4,40,8,256,300000000,20,0.209568814,0
4,40,8,256,300000000,25,0.3850004,0.006383871
4,40,8,256,300000000,30,0.485374041,0.071701167
4,40,8,256,1000000000,0,0,0
4,40,8,256,1000000000,5,0,0
4,40,8,256,1000000000,10,0,0
4,40,8,256,1000000000,15,0.018871883,0
4,40,8,256,1000000000,20,0.242931785,0
4,40,8,256,1000000000,25,0.448079843,0
4,40,8,256,1000000000,30,0.436026415,0.000584439
4,40,8,256,10000000000,0,0,0
4,40,8,256,10000000000,5,0,0
4,40,8,256,10000000000,10,0,0
4,40,8,256,10000000000,15,0,0
4,40,8,256,10000000000,20,0,0
4,40,8,256,10000000000,25,0.202870245,0
4,40,8,256,10000000000,30,0.120589234,0
4,40,8,256,30000000000,0,0,0
4,40,8,256,30000000000,5,0,0
4,40,8,256,30000000000,10,0,0
4,40,8,256,30000000000,15,0,0
4,40,8,256,30000000000,20,0,0
4,40,8,256,30000000000,25,0,0
4,40,8,256,30000000000,30,0.006039202,0
4,40,8,512,1000000,0,0,0
4,40,8,512,1000000,5,0,7.47E-05
4,40,8,512,1000000,10,0.004429408,0.01694037
4,40,8,512,1000000,15,0.071119659,0.110172194
4,40,8,512,1000000,20,0.214036591,0.287697305
4,40,8,512,1000000,25,0.387276786,0.44699159
4,40,8,512,1000000,30,0.493507852,0.495605469
4,40,8,512,10000000,0,0,0
4,40,8,512,10000000,5,4.98E-06,0
4,40,8,512,10000000,10,0.0045739,0.003716916
4,40,8,512,10000000,15,0.070277623,0.059580277
4,40,8,512,10000000,20,0.213159678,0.193523796
4,40,8,512,10000000,25,0.380949059,0.353331274
4,40,8,512,10000000,30,0.499023438,0.474998007
4,40,8,512,30000000,0,0,0
4,40,8,512,30000000,5,0,0
4,40,8,512,30000000,10,0.003512636,0.000139509
4,40,8,512,30000000,15,0.065155652,0.0121024
4,40,8,512,30000000,20,0.216881577,0.09856804
4,40,8,512,30000000,25,0.382827447,0.259636081
4,40,8,512,30000000,30,0.489815848,0.409139828
4,40,8,512,100000000,0,0,0
4,40,8,512,100000000,5,0,0
4,40,8,512,100000000,10,0.013083945,0
4,40,8,512,100000000,15,0.082683952,0.000199298
4,40,8,512,100000000,20,0.180474729,0.018460021
4,40,8,512,100000000,25,0.386813417,0.138826331
4,40,8,512,100000000,30,0.480284399,0.294104751
4,40,8,512,300000000,0,0,0
4,40,8,512,300000000,5,0,0
4,40,8,512,300000000,10,0.007922114,0
4,40,8,512,300000000,15,0.076022401,0
4,40,8,512,300000000,20,0.096061862,0.000812141
4,40,8,512,300000000,25,0.391875598,0.037697305
4,40,8,512,300000000,30,0.463259327,0.156439334
4,40,8,512,1000000000,0,0,0
4,40,8,512,1000000000,5,0,0
4,40,8,512,1000000000,10,0.001220703,0
4,40,8,512,1000000000,15,0.041733099,0
4,40,8,512,1000000000,20,0.238465601,0
4,40,8,512,1000000000,25,0.394282127,0.000378667
4,40,8,512,1000000000,30,0.41531808,0.021887954
4,40,8,512,10000000000,0,0,0
4,40,8,512,10000000000,5,0,0
4,40,8,512,10000000000,10,0,0
4,40,8,512,10000000000,15,0,0
4,40,8,512,10000000000,20,2.49E-05,0
4,40,8,512,10000000000,25,0.014050542,0
4,40,8,512,10000000000,30,0.307941048,0
4,40,8,512,30000000000,0,0,0
4,40,8,512,30000000000,5,0,0
4,40,8,512,30000000000,10,0,0
4,40,8,512,30000000000,15,0,0
4,40,8,512,30000000000,20,0,0
4,40,8,512,30000000000,25,0.089544802,0
4,40,8,512,30000000000,30,0.289396325,0
4,40,8,1024,1000000,0,0,0
4,40,8,1024,1000000,5,0,2.49E-05
4,40,8,1024,1000000,10,0.005405971,0.021469428
4,40,8,1024,1000000,15,0.070471939,0.121791295
4,40,8,1024,1000000,20,0.215386838,0.268679249
4,40,8,1024,1000000,25,0.393624442,0.454584861
4,40,8,1024,1000000,30,0.495834662,0.496791295
4,40,8,1024,10000000,0,0,0
4,40,8,1024,10000000,5,0,0
4,40,8,1024,10000000,10,0.004150391,0.01072724
4,40,8,1024,10000000,15,0.083072585,0.101786711
4,40,8,1024,10000000,20,0.220827687,0.265913983
4,40,8,1024,10000000,25,0.3941476,0.432378029
4,40,8,1024,10000000,30,0.496955716,0.487175143
4,40,8,1024,30000000,0,0,0
4,40,8,1024,30000000,5,0,0
4,40,8,1024,30000000,10,0.004434391,0.001415019
4,40,8,1024,30000000,15,0.076266542,0.043915418
4,40,8,1024,30000000,20,0.230000399,0.187146245
4,40,8,1024,30000000,25,0.390445631,0.336764589
4,40,8,1024,30000000,30,0.483961456,0.457419882
4,40,8,1024,100000000,0,0,0
4,40,8,1024,100000000,5,0,0
4,40,8,1024,100000000,10,0.011788504,0
4,40,8,1024,100000000,15,0.0250568,0.002755301
4,40,8,1024,100000000,20,0.216572664,0.070407167
4,40,8,1024,100000000,25,0.402891821,0.183837891
4,40,8,1024,100000000,30,0.50848015,0.385503029
4,40,8,1024,300000000,0,0,0
4,40,8,1024,300000000,5,0,0
4,40,8,1024,300000000,10,0.000622808,0
4,40,8,1024,300000000,15,0.164999203,0
4,40,8,1024,300000000,20,0.199936224,0.007653061
4,40,8,1024,300000000,25,0.390311105,0.075105628
4,40,8,1024,300000000,30,0.461540378,0.249546596
4,40,8,1024,1000000000,0,0,0
4,40,8,1024,1000000000,5,0,0
4,40,8,1024,1000000000,10,0,0
4,40,8,1024,1000000000,15,0.008300781,0
4,40,8,1024,1000000000,20,0.176209742,0
4,40,8,1024,1000000000,25,0.331134407,0.01890346
4,40,8,1024,1000000000,30,0.619922871,0.094477439
4,40,8,1024,10000000000,0,0,0
4,40,8,1024,10000000000,5,0,0
4,40,8,1024,10000000000,10,0,0
4,40,8,1024,10000000000,15,0,0
4,40,8,1024,10000000000,20,0.010044643,0
4,40,8,1024,10000000000,25,0.110904616,0
4,40,8,1024,10000000000,30,0.145203882,0
4,40,8,1024,30000000000,0,0,0
4,40,8,1024,30000000000,5,0,0
4,40,8,1024,30000000000,10,0,0
4,40,8,1024,30000000000,15,0,0
4,40,8,1024,30000000000,20,0,0
4,40,8,1024,30000000000,25,0.140171596,0
4,40,8,1024,30000000000,30,0.072938257,0
4,40,16,16,1000000,0,0,0
4,40,16,16,1000000,5,0,0
4,40,16,16,1000000,10,0.00475,0.00068
4,40,16,16,1000000,15,0.07067,0.034335
4,40,16,16,1000000,20,0.21397,0.1605
4,40,16,16,1000000,25,0.394835,0.34643
4,40,16,16,1000000,30,0.49862,0.474575
4,40,16,16,10000000,0,0,0
4,40,16,16,10000000,5,0,0
4,40,16,16,10000000,10,0.00455,0
4,40,16,16,10000000,15,0.069595,5.00E-06
4,40,16,16,10000000,20,0.21888,0.0076
4,40,16,16,10000000,25,0.400945,0.08879
4,40,16,16,10000000,30,0.496885,0.258115
4,40,16,16,30000000,0,0,0
4,40,16,16,30000000,5,0,0
4,40,16,16,30000000,10,0.0035,0
4,40,16,16,30000000,15,0.06934,0
4,40,16,16,30000000,20,0.209695,0.00013
4,40,16,16,30000000,25,0.387835,0.01585
4,40,16,16,30000000,30,0.49913,0.11461
4,40,16,16,100000000,0,0,0
4,40,16,16,100000000,5,0,0
4,40,16,16,100000000,10,0.00364,0
4,40,16,16,100000000,15,0.075715,0
4,40,16,16,100000000,20,0.230325,0
4,40,16,16,100000000,25,0.376095,0
4,40,16,16,100000000,30,0.51702,0.006255
4,40,16,16,300000000,0,0,0
4,40,16,16,300000000,5,0,0
4,40,16,16,300000000,10,0.00471,0
4,40,16,16,300000000,15,0.04594,0
4,40,16,16,300000000,20,0.20329,0
4,40,16,16,300000000,25,0.418635,0
4,40,16,16,300000000,30,0.51523,0
4,40,16,16,1000000000,0,0,0
4,40,16,16,1000000000,5,0,0
4,40,16,16,1000000000,10,0.006815,0
4,40,16,16,1000000000,15,0.064185,0
4,40,16,16,1000000000,20,0.38824,0
4,40,16,16,1000000000,25,0.367335,0
4,40,16,16,1000000000,30,0.465035,0
4,40,16,16,10000000000,0,0,0
4,40,16,16,10000000000,5,0,0
4,40,16,16,10000000000,10,0,0
4,40,16,16,10000000000,15,0.00228,0
4,40,16,16,10000000000,20,0.019125,0
4,40,16,16,10000000000,25,0.14601,0
4,40,16,16,10000000000,30,0.420025,0
4,40,16,16,30000000000,0,0,0
4,40,16,16,30000000000,5,0,0
4,40,16,16,30000000000,10,0,0
4,40,16,16,30000000000,15,0,0
4,40,16,16,30000000000,20,0,0
4,40,16,16,30000000000,25,0.09181,0
4,40,16,16,30000000000,30,0.12046,0
4,40,16,64,1000000,0,0,0
4,40,16,64,1000000,5,0,4.50E-05
4,40,16,64,1000000,10,0.004638516,0.008117402
4,40,16,64,1000000,15,0.070827335,0.081109045
4,40,16,64,1000000,20,0.209882837,0.229131678
4,40,16,64,1000000,25,0.393753999,0.423939339
4,40,16,64,1000000,30,0.49762576,0.494146873
4,40,16,64,10000000,0,0,0
4,40,16,64,10000000,5,0,0
4,40,16,64,10000000,10,0.005333293,0
4,40,16,64,10000000,15,0.068877959,0.001684461
4,40,16,64,10000000,20,0.205024392,0.046560101
4,40,16,64,10000000,25,0.391574696,0.178227967
4,40,16,64,10000000,30,0.496516115,0.374810061
4,40,16,64,30000000,0,0,0
4,40,16,64,30000000,5,0,0
4,40,16,64,30000000,10,0.00424864,0
4,40,16,64,30000000,15,0.078479886,1.50E-05
4,40,16,64,30000000,20,0.221614083,0.004423584
4,40,16,64,30000000,25,0.400001999,0.072716731
4,40,16,64,30000000,30,0.500389875,0.226527511
4,40,16,64,100000000,0,0,0
4,40,16,64,100000000,5,0,0
4,40,16,64,100000000,10,0.004348608,0
4,40,16,64,100000000,15,0.115033189,0
4,40,16,64,100000000,20,0.217185501,0
4,40,16,64,100000000,25,0.423209573,0.006128039
4,40,16,64,100000000,30,0.517539387,0.072301863
4,40,16,64,300000000,0,0,0
4,40,16,64,300000000,5,0,0
4,40,16,64,300000000,10,0.000644794,0
4,40,16,64,300000000,15,0.078644834,0
4,40,16,64,300000000,20,0.189144474,0
4,40,16,64,300000000,25,0.399592131,0
4,40,16,64,300000000,30,0.433236364,0.001629479
4,40,16,64,1000000000,0,0,0
4,40,16,64,1000000000,5,0,0
4,40,16,64,1000000000,10,0.007732526,0
4,40,16,64,1000000000,15,0.003503879,0
4,40,16,64,1000000000,20,0.261511316,0
4,40,16,64,1000000000,25,0.234729886,0
4,40,16,64,1000000000,30,0.536668266,0
4,40,16,64,10000000000,0,0,0
4,40,16,64,10000000000,5,0,0
4,40,16,64,10000000000,10,0,0
4,40,16,64,10000000000,15,0,0
4,40,16,64,10000000000,20,0.010586612,0
4,40,16,64,10000000000,25,0.08246861,0
4,40,16,64,10000000000,30,0.252694138,0
4,40,16,64,30000000000,0,0,0
4,40,16,64,30000000000,5,0,0
4,40,16,64,30000000000,10,0,0
4,40,16,64,30000000000,15,0,0
4,40,16,64,30000000000,20,0,0
4,40,16,64,30000000000,25,0,0
4,40,16,64,30000000000,30,0.179662508,0
4,40,16,128,1000000,0,0,0
4,40,16,128,1000000,5,0,9.99E-06
4,40,16,128,1000000,10,0.00488531,0.013222307
4,40,16,128,1000000,15,0.074813179,0.101167879
4,40,16,128,1000000,20,0.209963435,0.250484535
4,40,16,128,1000000,25,0.393946811,0.435117287
4,40,16,128,1000000,30,0.493331402,0.49829164
4,40,16,128,10000000,0,0,0
4,40,16,128,10000000,5,0,0
4,40,16,128,10000000,10,0.004670516,3.00E-05
4,40,16,128,10000000,15,0.077940177,0.009006354
4,40,16,128,10000000,20,0.199033927,0.083934423
4,40,16,128,10000000,25,0.401859215,0.253246883
4,40,16,128,10000000,30,0.492237452,0.429088075
4,40,16,128,30000000,0,0,0
4,40,16,128,30000000,5,0,0
4,40,16,128,30000000,10,0.003511629,0
4,40,16,128,30000000,15,0.071935941,0.000309703
4,40,16,128,30000000,20,0.195182625,0.017683024
4,40,16,128,30000000,25,0.404581602,0.125449568
